area,plot,date,day,observer,post_id,tree_id,species,position,nfwm,fwm,og,t,rb,sh,uk,totalcats,totalwm,wb,uknotes
extra,extra2,28/05/2023,148,ar,n2,n2_beech,beech,11,0,0,4,0,0,0,0,4,0,0,NA
extra,extra2,30/05/2023,150,fc,n2,n2_beech,beech,1,1,0,0,0,1,0,0,2,1,0,NA
extra,extra2,04/06/2023,155,lm,n2,n2_beech,beech,25,1,0,0,0,0,0,0,1,1,0,NA
extra,extra2,07/06/2023,158,ca,n2,n2_beech,beech,7,0,0,0,0,3,0,2,5,0,0,NA
extra,extra2,14/06/2023,165,ch,n2,n2_beech,beech,13,0,0,3,0,2,0,1,6,0,0,NA
extra,extra2,20/06/2023,171,sr,n2,n2_beech,beech,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,n2,n2_hazel,hazel,5,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,n2,n2_hazel,hazel,37,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n2,n2_hazel,hazel,35,0,0,0,1,0,0,0,1,0,0,NA
extra,extra2,12/05/2023,132,ar,n2,n2_hazel,hazel,7,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,ar,n2,n2_hazel,hazel,4,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,21/05/2023,141,ar,n2,n2_hazel,hazel,4,4,0,5,0,1,0,0,10,4,0,NA
extra,extra2,25/05/2023,145,ar,n2,n2_hazel,hazel,6,6,0,5,0,1,0,0,12,6,0,NA
extra,extra2,28/05/2023,148,ar,n2,n2_hazel,hazel,16,0,0,11,0,7,0,0,18,0,0,NA
extra,extra2,30/05/2023,150,fc,n2,n2_hazel,hazel,6,6,8,5,2,5,1,0,27,14,0,NA
extra,extra2,04/06/2023,155,lm,n2,n2_hazel,hazel,22,2,3,4,0,6,0,0,15,5,0,NA
extra,extra2,07/06/2023,158,lm,n2,n2_hazel,hazel,9,0,1,0,0,0,0,0,1,1,0,NA
extra,extra2,14/06/2023,165,lm,n2,n2_hazel,hazel,16,0,0,3,0,0,0,0,3,0,0,NA
extra,extra2,20/06/2023,171,lm,n2,n2_hazel,hazel,3,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,n2,n2_oaka,oak,7,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n2,n2_oaka,oak,36,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n2,n2_oaka,oak,37,0,0,0,1,0,0,0,1,0,0,NA
extra,extra2,12/05/2023,132,ar,n2,n2_oaka,oak,4,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,ar,n2,n2_oaka,oak,1,2,0,1,0,0,0,0,3,2,0,NA
extra,extra2,18/05/2023,138,fc,n2,n2_oaka,oak,1,5,6,0,0,3,0,0,14,11,0,"frass:1nfwm,1rb"
extra,extra2,21/05/2023,141,ar,n2,n2_oaka,oak,1,25,0,46,0,7,0,0,78,25,0,NA
extra,extra2,25/05/2023,145,ar,n2,n2_oaka,oak,4,22,0,12,0,1,0,0,35,22,0,NA
extra,extra2,28/05/2023,148,ar,n2,n2_oaka,oak,14,26,0,12,0,15,0,0,53,26,0,NA
extra,extra2,30/05/2023,150,fc,n2,n2_oaka,oak,4,6,6,2,0,3,1,0,18,12,0,NA
extra,extra2,04/06/2023,155,lm,n2,n2_oaka,oak,23,4,0,0,0,3,1,0,8,4,1,NA
extra,extra2,07/06/2023,158,ch,n2,n2_oaka,oak,8,4,0,1,0,2,0,0,7,4,0,NA
extra,extra2,14/06/2023,165,lm,n2,n2_oaka,oak,14,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,20/06/2023,171,lm,n2,n2_oaka,oak,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,n2,n2_oakb,oak,6,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n2,n2_oakb,oak,35,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n2,n2_oakb,oak,36,1,0,0,0,0,0,0,1,1,0,NA
extra,extra2,12/05/2023,132,ar,n2,n2_oakb,oak,5,0,0,0,0,1,1,0,2,0,0,NA
extra,extra2,15/05/2023,135,ar,n2,n2_oakb,oak,2,1,3,2,0,0,0,0,6,4,0,NA
extra,extra2,18/05/2023,138,fc,n2,n2_oakb,oak,2,4,0,2,1,0,0,0,7,4,0,NA
extra,extra2,21/05/2023,141,ar,n2,n2_oakb,oak,2,0,0,1,0,1,0,0,2,0,0,NA
extra,extra2,25/05/2023,145,ar,n2,n2_oakb,oak,5,7,0,5,0,1,0,0,13,7,0,NA
extra,extra2,28/05/2023,148,ar,n2,n2_oakb,oak,15,2,0,3,0,7,0,0,12,2,0,NA
extra,extra2,30/05/2023,150,fc,n2,n2_oakb,oak,5,5,9,1,3,12,0,0,30,14,0,frass:1nfwm
extra,extra2,04/06/2023,155,ch,n2,n2_oakb,oak,14,4,3,0,0,6,4,0,17,7,0,NA
extra,extra2,07/06/2023,158,gl,n2,n2_oakb,oak,7,1,0,1,0,2,0,0,4,1,0,NA
extra,extra2,14/06/2023,165,sr,n2,n2_oakb,oak,9,0,0,1,0,2,0,0,3,0,0,NA
extra,extra2,20/06/2023,171,lm,n2,n2_oakb,oak,2,0,1,0,0,1,0,0,2,1,0,NA
extra,extra2,03/05/2023,123,lf,n2,n2_oakc,oak,4,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n2,n2_oakc,oak,34,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n2,n2_oakc,oak,34,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,n2,n2_oakc,oak,6,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,ar,n2,n2_oakc,oak,3,0,0,1,0,0,0,0,1,0,0,NA
extra,extra2,18/05/2023,138,fc,n2,n2_oakc,oak,3,5,0,3,1,2,1,0,12,5,0,frass:1nfwm
extra,extra2,21/05/2023,141,ar,n2,n2_oakc,oak,3,6,0,3,0,3,0,0,12,6,0,NA
extra,extra2,25/05/2023,145,ar,n2,n2_oakc,oak,7,17,0,8,0,4,0,0,29,17,0,NA
extra,extra2,28/05/2023,148,ar,n2,n2_oakc,oak,17,14,0,7,0,8,0,0,29,14,0,NA
extra,extra2,30/05/2023,150,fc,n2,n2_oakc,oak,7,10,8,1,1,7,3,0,30,18,0,NA
extra,extra2,04/06/2023,155,ch,n2,n2_oakc,oak,13,5,1,0,0,5,0,0,11,6,0,NA
extra,extra2,07/06/2023,158,gl,n2,n2_oakc,oak,8,2,0,2,0,1,0,0,5,2,2,NA
extra,extra2,14/06/2023,165,lm,n2,n2_oakc,oak,15,0,0,0,0,1,0,0,1,0,0,NA
extra,extra2,20/06/2023,171,lm,n2,n2_oakc,oak,4,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,n2,n2_sycamore,sycamore,2,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,n2,n2_sycamore,sycamore,40,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n2,n2_sycamore,sycamore,40,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,n2,n2_sycamore,sycamore,2,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,ar,n2,n2_sycamore,sycamore,6,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,22/05/2023,142,gl,n2,n2_sycamore,sycamore,2,9,0,0,0,3,0,0,12,9,3,NA
extra,extra2,25/05/2023,145,ar,n2,n2_sycamore,sycamore,1,7,0,1,0,2,0,0,10,7,0,NA
extra,extra2,28/05/2023,148,ar,n2,n2_sycamore,sycamore,12,17,0,6,0,6,0,0,29,17,0,NA
extra,extra2,30/05/2023,150,fc,n2,n2_sycamore,sycamore,2,12,13,6,0,6,0,0,37,25,1,NA
extra,extra2,04/06/2023,155,lm,n2,n2_sycamore,sycamore,24,3,3,2,0,1,0,0,9,6,3,NA
extra,extra2,07/06/2023,158,ca,n2,n2_sycamore,sycamore,8,0,0,0,0,1,0,0,1,0,0,NA
extra,extra2,14/06/2023,165,ch,n2,n2_sycamore,sycamore,15,0,0,2,0,1,0,0,3,0,0,NA
extra,extra2,20/06/2023,171,sr,n2,n2_sycamore,sycamore,3,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,n8,n8_hazel,hazel,13,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,n8,n8_hazel,hazel,28,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n8,n8_hazel,hazel,28,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,n8,n8_hazel,hazel,35,0,0,1,0,0,0,0,1,0,0,NA
extra,extra2,15/05/2023,135,lf,n8,n8_hazel,hazel,28,1,0,2,1,1,0,0,5,1,0,NA
extra,extra2,25/05/2023,145,ar,n8,n8_hazel,hazel,13,21,0,14,0,2,0,0,37,21,0,NA
extra,extra2,28/05/2023,148,lf,n8,n8_hazel,hazel,5,26,34,21,4,37,0,0,122,60,0,NA
extra,extra2,30/05/2023,150,ar,n8,n8_hazel,hazel,1,2,0,1,0,0,0,0,3,2,0,NA
extra,extra2,04/06/2023,155,ch,n8,n8_hazel,hazel,10,6,4,12,1,15,0,3,41,10,3,NA
extra,extra2,07/06/2023,158,gl,n8,n8_hazel,hazel,5,2,0,5,0,0,0,0,7,2,3,NA
extra,extra2,14/06/2023,165,lm,n8,n8_hazel,hazel,11,0,0,1,0,0,0,0,1,0,0,NA
extra,extra2,03/05/2023,123,lf,n8,n8_oaka,oak,15,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n8,n8_oaka,oak,26,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n8,n8_oaka,oak,26,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,n8,n8_oaka,oak,33,1,0,1,0,0,0,0,2,1,0,NA
extra,extra2,15/05/2023,135,lf,n8,n8_oaka,oak,26,4,0,0,5,4,0,0,13,4,0,NA
extra,extra2,18/05/2023,138,ar,n8,n8_oaka,oak,5,3,0,10,0,2,0,0,15,3,0,NA
extra,extra2,21/05/2023,141,ar,n8,n8_oaka,oak,16,2,0,3,0,1,0,0,6,2,0,NA
extra,extra2,25/05/2023,145,ar,n8,n8_oaka,oak,15,12,0,4,0,9,0,0,25,12,0,NA
extra,extra2,28/05/2023,148,lf,n8,n8_oaka,oak,3,6,5,8,0,20,1,0,40,11,1,NA
extra,extra2,30/05/2023,150,ar,n8,n8_oaka,oak,5,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,04/06/2023,155,lm,n8,n8_oaka,oak,17,5,3,3,0,8,0,0,19,8,0,NA
extra,extra2,07/06/2023,158,sk,n8,n8_oaka,oak,5,0,0,0,0,4,0,0,4,0,0,NA
extra,extra2,14/06/2023,165,sr,n8,n8_oaka,oak,7,0,0,0,0,0,1,0,1,0,2,NA
extra,extra2,03/05/2023,123,lf,n8,n8_oakb,oak,16,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n8,n8_oakb,oak,25,1,1,0,0,0,0,0,2,2,0,NA
extra,extra2,09/05/2023,129,lf,n8,n8_oakb,oak,25,0,0,0,0,1,0,0,1,0,0,NA
extra,extra2,12/05/2023,132,ar,n8,n8_oakb,oak,32,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,n8,n8_oakb,oak,25,4,0,1,2,0,0,0,7,4,0,NA
extra,extra2,18/05/2023,138,ar,n8,n8_oakb,oak,6,3,0,9,0,0,0,0,12,3,0,NA
extra,extra2,21/05/2023,141,ar,n8,n8_oakb,oak,15,0,0,7,0,0,0,0,7,0,0,NA
extra,extra2,25/05/2023,145,ar,n8,n8_oakb,oak,16,6,0,12,0,7,0,0,25,6,0,NA
extra,extra2,28/05/2023,148,lf,n8,n8_oakb,oak,2,2,5,10,1,19,0,0,37,7,0,NA
extra,extra2,30/05/2023,150,ar,n8,n8_oakb,oak,4,0,0,2,0,0,0,0,2,0,0,NA
extra,extra2,04/06/2023,155,lm,n8,n8_oakb,oak,16,1,0,0,0,5,0,0,6,1,0,NA
extra,extra2,07/06/2023,158,lm,n8,n8_oakb,oak,7,0,0,0,0,3,0,0,3,0,0,NA
extra,extra2,14/06/2023,165,lm,n8,n8_oakb,oak,10,0,0,0,0,2,0,0,2,0,0,NA
extra,extra2,03/05/2023,123,lf,n8,n8_oakc,oak,17,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n8,n8_oakc,oak,24,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n8,n8_oakc,oak,24,2,0,0,1,2,0,0,5,2,0,NA
extra,extra2,12/05/2023,132,ar,n8,n8_oakc,oak,31,0,1,1,0,1,0,0,3,1,0,NA
extra,extra2,15/05/2023,135,lf,n8,n8_oakc,oak,24,7,1,0,1,3,0,0,12,8,0,NA
extra,extra2,18/05/2023,138,ar,n8,n8_oakc,oak,4,5,0,14,0,8,0,0,27,5,0,NA
extra,extra2,21/05/2023,141,ar,n8,n8_oakc,oak,17,2,0,7,0,0,0,0,9,2,0,NA
extra,extra2,25/05/2023,145,ar,n8,n8_oakc,oak,19,9,0,4,2,8,0,0,23,9,0,NA
extra,extra2,28/05/2023,148,lf,n8,n8_oakc,oak,1,11,13,6,0,25,0,0,55,24,0,NA
extra,extra2,30/05/2023,150,ar,n8,n8_oakc,oak,2,0,0,1,0,2,0,0,3,0,0,NA
extra,extra2,04/06/2023,155,ch,n8,n8_oakc,oak,9,4,4,7,2,16,1,2,36,8,0,NA
extra,extra2,07/06/2023,158,ca,n8,n8_oakc,oak,5,1,0,1,0,2,0,0,4,1,0,NA
extra,extra2,14/06/2023,165,ch,n8,n8_oakc,oak,9,0,0,0,0,1,0,1,2,0,0,NA
extra,extra2,03/05/2023,123,lf,n8,n8_sycamore,sycamore,14,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,n8,n8_sycamore,sycamore,27,0,0,0,0,0,0,1,1,0,0,1green
extra,extra2,09/05/2023,129,lf,n8,n8_sycamore,sycamore,27,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,n8,n8_sycamore,sycamore,34,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,n8,n8_sycamore,sycamore,27,0,0,0,0,1,0,0,1,0,0,NA
extra,extra2,25/05/2023,145,ar,n8,n8_sycamore,sycamore,14,8,0,4,0,5,0,0,17,8,0,NA
extra,extra2,28/05/2023,148,lf,n8,n8_sycamore,sycamore,4,1,7,5,1,9,0,0,23,8,1,NA
extra,extra2,30/05/2023,150,ar,n8,n8_sycamore,sycamore,3,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,04/06/2023,155,lm,n8,n8_sycamore,sycamore,18,2,3,5,0,6,0,0,16,5,2,NA
extra,extra2,07/06/2023,158,ch,n8,n8_sycamore,sycamore,6,0,1,1,0,3,0,0,5,1,0,NA
extra,extra2,14/06/2023,165,ch,n8,n8_sycamore,sycamore,10,0,0,1,0,1,0,0,2,0,0,NA
extra,extra2,03/05/2023,123,lf,n9,n9_oaka,oak,20,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n9,n9_oaka,oak,20,0,0,1,0,0,0,0,1,0,0,NA
extra,extra2,09/05/2023,129,lf,n9,n9_oaka,oak,21,1,0,0,0,1,0,0,2,1,0,NA
extra,extra2,12/05/2023,132,ar,n9,n9_oaka,oak,10,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,n9,n9_oaka,oak,21,1,0,1,1,0,0,0,3,1,0,NA
extra,extra2,18/05/2023,138,ar,n9,n9_oaka,oak,1,0,1,9,0,1,0,0,11,1,0,NA
extra,extra2,21/05/2023,141,ar,n9,n9_oaka,oak,7,0,0,17,0,2,0,0,19,0,0,NA
extra,extra2,24/05/2023,144,lf,n9,n9_oaka,oak,19,10,2,7,0,8,0,0,27,12,0,NA
extra,extra2,27/05/2023,147,lm,n9,n9_oaka,oak,21,29,10,9,1,14,0,0,63,39,0,NA
extra,extra2,30/05/2023,150,gl,n9,n9_oaka,oak,21,9,1,5,0,7,0,0,22,10,5,NA
extra,extra2,04/06/2023,155,lm,n9,n9_oaka,oak,14,4,2,0,0,7,0,0,13,6,0,NA
extra,extra2,07/06/2023,158,ch,n9,n9_oaka,oak,5,4,0,1,0,3,0,0,8,4,1,NA
extra,extra2,14/06/2023,165,ch,n9,n9_oaka,oak,7,0,0,0,0,0,1,0,1,0,1,NA
extra,extra2,03/05/2023,123,lf,n9,n9_oakb,oak,22,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,n9,n9_oakb,oak,19,0,0,1,0,0,0,0,1,0,0,NA
extra,extra2,09/05/2023,129,lf,n9,n9_oakb,oak,22,3,0,3,0,0,0,0,6,3,0,NA
extra,extra2,12/05/2023,132,ar,n9,n9_oakb,oak,9,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,n9,n9_oakb,oak,22,2,0,0,1,2,0,0,5,2,0,NA
extra,extra2,18/05/2023,138,ar,n9,n9_oakb,oak,2,6,0,25,0,7,0,0,38,6,0,NA
extra,extra2,21/05/2023,141,ar,n9,n9_oakb,oak,5,2,0,9,0,1,0,0,12,2,0,NA
extra,extra2,24/05/2023,144,lf,n9,n9_oakb,oak,20,21,10,7,0,11,0,0,49,31,0,NA
extra,extra2,27/05/2023,147,lm,n9,n9_oakb,oak,22,60,27,26,0,47,4,0,164,87,0,NA
extra,extra2,30/05/2023,150,gl,n9,n9_oakb,oak,22,16,5,11,0,3,0,0,35,21,7,NA
extra,extra2,04/06/2023,155,ch,n9,n9_oakb,oak,7,2,1,2,0,8,0,0,13,3,3,NA
extra,extra2,07/06/2023,158,lm,n9,n9_oakb,oak,6,0,0,1,0,1,2,0,4,0,0,NA
extra,extra2,14/06/2023,165,sr,n9,n9_oakb,oak,6,0,0,0,1,1,0,0,2,0,1,NA
extra,extra2,03/05/2023,123,lf,n9,n9_oakc,oak,21,1,0,0,0,0,0,0,1,1,0,NA
extra,extra2,06/05/2023,126,lf,n9,n9_oakc,oak,21,2,0,2,0,1,0,0,5,2,0,NA
extra,extra2,09/05/2023,129,lf,n9,n9_oakc,oak,23,3,0,2,0,1,0,0,6,3,0,NA
extra,extra2,12/05/2023,132,ar,n9,n9_oakc,oak,8,0,0,3,0,0,0,0,3,0,0,NA
extra,extra2,15/05/2023,135,lf,n9,n9_oakc,oak,23,14,0,5,2,4,0,0,25,14,0,NA
extra,extra2,18/05/2023,138,ar,n9,n9_oakc,oak,3,3,0,18,0,4,0,0,25,3,0,NA
extra,extra2,21/05/2023,141,ar,n9,n9_oakc,oak,6,11,0,9,0,0,0,0,20,11,0,NA
extra,extra2,24/05/2023,144,lf,n9,n9_oakc,oak,21,14,1,13,0,3,2,0,33,15,0,NA
extra,extra2,27/05/2023,147,lm,n9,n9_oakc,oak,23,44,2,20,0,32,1,1,100,46,0,NA
extra,extra2,30/05/2023,150,gl,n9,n9_oakc,oak,23,15,1,8,0,9,0,0,33,16,5,NA
extra,extra2,04/06/2023,155,ch,n9,n9_oakc,oak,8,3,2,0,0,10,0,2,17,5,8,NA
extra,extra2,07/06/2023,158,sk,n9,n9_oakc,oak,4,0,2,1,0,0,0,0,3,2,0,NA
extra,extra2,14/06/2023,165,ch,n9,n9_oakc,oak,8,0,0,0,0,0,0,1,1,0,0,NA
extra,extra2,03/05/2023,123,lf,n9,n9_sycamore,sycamore,19,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,n9,n9_sycamore,sycamore,23,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,n9,n9_sycamore,sycamore,20,1,0,0,0,0,0,0,1,1,0,NA
extra,extra2,12/05/2023,132,ar,n9,n9_sycamore,sycamore,11,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,n9,n9_sycamore,sycamore,20,3,1,1,0,4,0,0,9,4,0,NA
extra,extra2,22/05/2023,142,gl,n9,n9_sycamore,sycamore,4,20,0,2,0,5,1,0,28,20,3,NA
extra,extra2,25/05/2023,145,ar,n9,n9_sycamore,sycamore,17,16,0,4,0,3,0,0,23,16,0,NA
extra,extra2,27/05/2023,147,lm,n9,n9_sycamore,sycamore,20,23,14,7,0,16,0,0,60,37,1,NA
extra,extra2,30/05/2023,150,gl,n9,n9_sycamore,sycamore,20,11,8,10,0,4,0,0,33,19,4,NA
extra,extra2,04/06/2023,155,lm,n9,n9_sycamore,sycamore,15,2,1,2,0,6,0,0,11,3,0,NA
extra,extra2,07/06/2023,158,gl,n9,n9_sycamore,sycamore,4,9,0,23,0,3,0,0,35,9,3,NA
extra,extra2,14/06/2023,165,lm,n9,n9_sycamore,sycamore,9,0,0,0,0,1,0,0,1,0,0,NA
extra,extra2,03/05/2023,123,lf,p6,p6_ash,ash,38,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p6,p6_ash,ash,6,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p6,p6_ash,ash,3,1,0,0,0,0,0,0,1,1,4,NA
extra,extra2,12/05/2023,132,ar,p6,p6_ash,ash,28,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p6,p6_ash,ash,3,0,0,0,0,2,0,0,2,0,3,NA
extra,extra2,24/05/2023,144,lf,p6,p6_ash,ash,3,1,0,1,0,3,0,0,5,1,0,NA
extra,extra2,27/05/2023,147,lm,p6,p6_ash,ash,6,1,0,0,0,4,0,0,5,1,0,NA
extra,extra2,30/05/2023,150,gl,p6,p6_ash,ash,3,1,0,0,0,0,0,0,1,1,0,NA
extra,extra2,04/06/2023,155,ch,p6,p6_ash,ash,1,0,2,2,0,3,1,0,8,2,3,NA
extra,extra2,07/06/2023,158,sk,p6,p6_ash,ash,2,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,14/06/2023,165,lm,p6,p6_ash,ash,4,0,0,0,0,0,1,0,1,0,1,NA
extra,extra2,03/05/2023,123,lf,p6,p6_beech,beech,40,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p6,p6_beech,beech,4,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p6,p6_beech,beech,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,p6,p6_beech,beech,30,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p6,p6_beech,beech,1,2,0,2,0,0,0,0,4,2,0,NA
extra,extra2,18/05/2023,138,lf,p6,p6_beech,beech,1,2,0,0,0,0,0,0,2,2,0,NA
extra,extra2,24/05/2023,144,lf,p6,p6_beech,beech,1,0,0,1,0,1,0,0,2,0,0,NA
extra,extra2,27/05/2023,147,lm,p6,p6_beech,beech,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,30/05/2023,150,gl,p6,p6_beech,beech,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,04/06/2023,155,lm,p6,p6_beech,beech,1,0,0,0,0,0,0,0,0,0,2,NA
extra,extra2,07/06/2023,158,lm,p6,p6_beech,beech,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,14/06/2023,165,lm,p6,p6_beech,beech,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,03/05/2023,123,lf,p6,p6_hazel,hazel,39,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,fc,p6,p6_hazel,hazel,5,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p6,p6_hazel,hazel,2,1,0,0,0,0,0,0,1,1,0,NA
extra,extra2,12/05/2023,132,ar,p6,p6_hazel,hazel,29,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,15/05/2023,135,lf,p6,p6_hazel,hazel,2,1,0,0,0,1,0,0,2,1,0,NA
extra,extra2,21/05/2023,141,gl,p6,p6_hazel,hazel,4,6,2,1,0,4,0,0,13,8,0,NA
extra,extra2,24/05/2023,144,lf,p6,p6_hazel,hazel,2,2,0,1,0,3,0,0,6,2,0,NA
extra,extra2,27/05/2023,147,lm,p6,p6_hazel,hazel,2,2,2,2,0,0,1,0,7,4,0,NA
extra,extra2,30/05/2023,150,gl,p6,p6_hazel,hazel,2,1,3,4,0,0,1,0,9,4,0,NA
extra,extra2,04/06/2023,155,lm,p6,p6_hazel,hazel,2,3,2,2,0,2,0,0,9,5,0,NA
extra,extra2,07/06/2023,158,lm,p6,p6_hazel,hazel,2,0,1,1,0,0,0,1,3,1,1,NA
extra,extra2,14/06/2023,165,ch,p6,p6_hazel,hazel,1,0,0,0,0,0,3,0,3,0,3,NA
extra,extra2,03/05/2023,123,lf,p6,p6_oaka,oak,34,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p6,p6_oaka,oak,1,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p6,p6_oaka,oak,7,1,0,1,0,0,0,0,2,1,0,NA
extra,extra2,12/05/2023,132,ar,p6,p6_oaka,oak,24,0,0,0,0,0,1,0,1,0,0,NA
extra,extra2,15/05/2023,135,lf,p6,p6_oaka,oak,7,7,1,0,3,1,0,0,12,8,0,NA
extra,extra2,18/05/2023,138,lf,p6,p6_oaka,oak,2,8,1,3,0,3,1,0,16,9,0,NA
extra,extra2,21/05/2023,141,gl,p6,p6_oaka,oak,5,29,8,6,0,28,1,0,72,37,0,"frass:1sh,1nfwm"
extra,extra2,24/05/2023,144,lf,p6,p6_oaka,oak,7,29,0,16,0,14,0,0,59,29,0,NA
extra,extra2,27/05/2023,147,lm,p6,p6_oaka,oak,3,22,6,20,0,12,0,0,60,28,0,NA
extra,extra2,30/05/2023,150,gl,p6,p6_oaka,oak,7,10,0,5,0,5,0,0,20,10,2,NA
extra,extra2,04/06/2023,155,lm,p6,p6_oaka,oak,4,6,2,6,0,5,0,0,19,8,4,NA
extra,extra2,07/06/2023,158,lm,p6,p6_oaka,oak,3,0,0,2,0,2,0,1,5,0,3,NA
extra,extra2,14/06/2023,165,lm,p6,p6_oaka,oak,3,1,0,0,0,0,0,0,1,1,5,NA
extra,extra2,03/05/2023,123,lf,p6,p6_oakb,oak,35,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,06/05/2023,126,lf,p6,p6_oakb,oak,2,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,09/05/2023,129,lf,p6,p6_oakb,oak,6,0,0,0,0,0,0,0,0,0,0,NA
extra,extra2,12/05/2023,132,ar,p6,p6_oakb,oak,25,2,0,0,0,0,0,0,2,2,0,NA
extra,extra2,15/05/2023,135,lf,p6,p6_oakb,oak,6,4,2,0,1,3,0,0,10,6,0,NA
extra,extra2,18/05/2023,138,lf,p6,p6_oakb,oak,3,6,0,0,0,3,0,0,9,6,0,NA
extra,extra2,21/05/2023,141,gl,p6,p6_oakb,oak,6,11,14,7,1,22,1,0,56,25,0,NA
